OBJECTID,nom_rio,OBJECTID_2,nom_rio_2
61072,SIN NOMBRE,61072,SIN NOMBRE
61072,SIN NOMBRE,61073,SIN NOMBRE
61073,SIN NOMBRE,61072,SIN NOMBRE
61073,SIN NOMBRE,61073,SIN NOMBRE
61074,RIERA BOSCANAL,61075,SIN NOMBRE
61074,RIERA BOSCANAL,61077,SIN NOMBRE
61074,RIERA BOSCANAL,61078,SIN NOMBRE
61075,SIN NOMBRE,61075,SIN NOMBRE
61075,SIN NOMBRE,61076,SIN NOMBRE
61076,SIN NOMBRE,61076,SIN NOMBRE
61077,SIN NOMBRE,61077,SIN NOMBRE
61078,SIN NOMBRE,61078,SIN NOMBRE
61079,SIN NOMBRE,61079,SIN NOMBRE
61080,SIN NOMBRE,61080,SIN NOMBRE
61081,RIERA DE SANTA AGATA,61082,SIN NOMBRE
61082,SIN NOMBRE,61082,SIN NOMBRE
61083,RIU RILORT,61084,SIN NOMBRE
61084,SIN NOMBRE,61084,SIN NOMBRE
61085,SIN NOMBRE,61085,SIN NOMBRE
61086,SIN NOMBRE,61086,SIN NOMBRE
61087,SIN NOMBRE,61087,SIN NOMBRE
61087,SIN NOMBRE,61088,SIN NOMBRE
61088,SIN NOMBRE,61088,SIN NOMBRE
61089,SIN NOMBRE,61089,SIN NOMBRE
61090,SIN NOMBRE,61090,SIN NOMBRE
61091,RIU TER,61092,SIN NOMBRE
61091,RIU TER,61113,SIN NOMBRE
61091,RIU TER,61114,SIN NOMBRE
61091,RIU TER,61144,SIN NOMBRE
61091,RIU TER,61238,SIN NOMBRE
61091,RIU TER,61241,SIN NOMBRE
61091,RIU TER,61245,SIN NOMBRE
61091,RIU TER,61536,SIN NOMBRE
61091,RIU TER,61544,SIN NOMBRE
61091,RIU TER,61545,SIN NOMBRE
61091,RIU TER,61577,SIN NOMBRE
61091,RIU TER,61586,SIN NOMBRE
61091,RIU TER,61587,SIN NOMBRE
61091,RIU TER,61588,SIN NOMBRE
61091,RIU TER,61589,SIN NOMBRE
61091,RIU TER,61600,SIN NOMBRE
61091,RIU TER,61673,SIN NOMBRE
61091,RIU TER,61676,SIN NOMBRE
61091,RIU TER,61677,SIN NOMBRE
61091,RIU TER,61764,SIN NOMBRE
61091,RIU TER,61770,SIN NOMBRE
61091,RIU TER,61773,SIN NOMBRE
61091,RIU TER,61774,SIN NOMBRE
61091,RIU TER,61775,SIN NOMBRE
61091,RIU TER,61778,SIN NOMBRE
61091,RIU TER,61823,SIN NOMBRE
61091,RIU TER,61827,SIN NOMBRE
61091,RIU TER,61831,SIN NOMBRE
61091,RIU TER,61832,SIN NOMBRE
61091,RIU TER,61840,SIN NOMBRE
61091,RIU TER,61968,SIN NOMBRE
61091,RIU TER,61983,SIN NOMBRE
61091,RIU TER,61984,SIN NOMBRE
61091,RIU TER,61985,SIN NOMBRE
61091,RIU TER,62001,SIN NOMBRE
61091,RIU TER,62002,SIN NOMBRE
61091,RIU TER,62003,SIN NOMBRE
61091,RIU TER,62050,SIN NOMBRE
61091,RIU TER,62068,SIN NOMBRE
61091,RIU TER,62219,SIN NOMBRE
61091,RIU TER,62258,SIN NOMBRE
61091,RIU TER,62263,SIN NOMBRE
61091,RIU TER,62357,SIN NOMBRE
61091,RIU TER,62409,SIN NOMBRE
61091,RIU TER,62436,SIN NOMBRE
61091,RIU TER,62438,SIN NOMBRE
61091,RIU TER,62478,SIN NOMBRE
61091,RIU TER,62479,SIN NOMBRE
61091,RIU TER,62483,SIN NOMBRE
61091,RIU TER,62484,SIN NOMBRE
61091,RIU TER,62487,SIN NOMBRE
61091,RIU TER,62488,SIN NOMBRE
61091,RIU TER,62489,SIN NOMBRE
61091,RIU TER,62724,SIN NOMBRE
61091,RIU TER,62727,SIN NOMBRE
61091,RIU TER,62728,SIN NOMBRE
61091,RIU TER,62736,SIN NOMBRE
61091,RIU TER,62737,SIN NOMBRE
61091,RIU TER,62738,SIN NOMBRE
61091,RIU TER,62764,SIN NOMBRE
61091,RIU TER,62795,SIN NOMBRE
61091,RIU TER,62797,SIN NOMBRE
61091,RIU TER,62802,SIN NOMBRE
61091,RIU TER,62877,SIN NOMBRE
61091,RIU TER,62911,SIN NOMBRE
61091,RIU TER,62914,SIN NOMBRE
61091,RIU TER,62931,SIN NOMBRE
61091,RIU TER,62941,SIN NOMBRE
61091,RIU TER,62942,SIN NOMBRE
61092,SIN NOMBRE,61092,SIN NOMBRE
61094,REC MADRAL,61095,SIN NOMBRE
61094,REC MADRAL,61096,SIN NOMBRE
61095,SIN NOMBRE,61095,SIN NOMBRE
61096,SIN NOMBRE,61096,SIN NOMBRE
61099,RIERA DE VALL,61100,SIN NOMBRE
61100,SIN NOMBRE,61100,SIN NOMBRE
61102,TORRENT DE VILOPRIU,61105,SIN NOMBRE
61105,SIN NOMBRE,61105,SIN NOMBRE
61106,RIERA DE RAMEMA,61109,SIN NOMBRE
61109,SIN NOMBRE,61109,SIN NOMBRE
61110,RIERA DE LLAMPAIES,61111,SIN NOMBRE
61111,SIN NOMBRE,61111,SIN NOMBRE
61113,SIN NOMBRE,61113,SIN NOMBRE
61114,SIN NOMBRE,61114,SIN NOMBRE
61115,RIERA DE RIFOS,61117,SIN NOMBRE
61115,RIERA DE RIFOS,61122,SIN NOMBRE
61115,RIERA DE RIFOS,61123,SIN NOMBRE
61117,SIN NOMBRE,61117,SIN NOMBRE
61118,RIERA DE PUHOL,61119,SIN NOMBRE
61118,RIERA DE PUHOL,61120,SIN NOMBRE
61119,SIN NOMBRE,61119,SIN NOMBRE
61119,SIN NOMBRE,61120,SIN NOMBRE
61120,SIN NOMBRE,61119,SIN NOMBRE
61120,SIN NOMBRE,61120,SIN NOMBRE
61120,SIN NOMBRE,61121,SIN NOMBRE
61121,SIN NOMBRE,61121,SIN NOMBRE
61122,SIN NOMBRE,61122,SIN NOMBRE
61123,SIN NOMBRE,61123,SIN NOMBRE
61124,RIERA DE PEDRINYA,61123,SIN NOMBRE
61124,RIERA DE PEDRINYA,61125,SIN NOMBRE
61125,SIN NOMBRE,61125,SIN NOMBRE
61126,REC DE CINYANA,61127,SIN NOMBRE
61126,REC DE CINYANA,61128,SIN NOMBRE
61126,REC DE CINYANA,61130,SIN NOMBRE
61126,REC DE CINYANA,61132,SIN NOMBRE
61126,REC DE CINYANA,61136,SIN NOMBRE
61126,REC DE CINYANA,61137,SIN NOMBRE
61126,REC DE CINYANA,61138,SIN NOMBRE
61126,REC DE CINYANA,61139,SIN NOMBRE
61126,REC DE CINYANA,61140,SIN NOMBRE
61127,SIN NOMBRE,61127,SIN NOMBRE
61128,SIN NOMBRE,61128,SIN NOMBRE
61130,SIN NOMBRE,61130,SIN NOMBRE
61132,SIN NOMBRE,61132,SIN NOMBRE
61136,SIN NOMBRE,61136,SIN NOMBRE
61137,SIN NOMBRE,61137,SIN NOMBRE
61138,SIN NOMBRE,61138,SIN NOMBRE
61139,SIN NOMBRE,61139,SIN NOMBRE
61140,SIN NOMBRE,61140,SIN NOMBRE
61144,SIN NOMBRE,61144,SIN NOMBRE
61146,RIERA DE PALAGRET,61153,SIN NOMBRE
61146,RIERA DE PALAGRET,61155,SIN NOMBRE
61146,RIERA DE PALAGRET,61156,SIN NOMBRE
61146,RIERA DE PALAGRET,61157,SIN NOMBRE
61149,TORRENT DE VALLBOC,61151,SIN NOMBRE
61151,SIN NOMBRE,61151,SIN NOMBRE
61153,SIN NOMBRE,61153,SIN NOMBRE
61155,SIN NOMBRE,61155,SIN NOMBRE
61156,SIN NOMBRE,61156,SIN NOMBRE
61157,SIN NOMBRE,61157,SIN NOMBRE
61158,RIERA DE VILERS,61159,SIN NOMBRE
61158,RIERA DE VILERS,61160,SIN NOMBRE
61158,RIERA DE VILERS,61164,SIN NOMBRE
61159,SIN NOMBRE,61159,SIN NOMBRE
61160,SIN NOMBRE,61160,SIN NOMBRE
61161,RIERA DE BEVIA,61162,SIN NOMBRE
61162,SIN NOMBRE,61162,SIN NOMBRE
61164,SIN NOMBRE,61164,SIN NOMBRE
61171,REC DE L'EIXART,61172,SIN NOMBRE
61171,REC DE L'EIXART,61173,SIN NOMBRE
61172,SIN NOMBRE,61172,SIN NOMBRE
61173,SIN NOMBRE,61173,SIN NOMBRE
61175,RIERA DE LA FARGA,61177,SIN NOMBRE
61175,RIERA DE LA FARGA,61179,SIN NOMBRE
61175,RIERA DE LA FARGA,61182,SIN NOMBRE
61175,RIERA DE LA FARGA,61183,SIN NOMBRE
61175,RIERA DE LA FARGA,61190,SIN NOMBRE
61175,RIERA DE LA FARGA,61191,SIN NOMBRE
61175,RIERA DE LA FARGA,61192,SIN NOMBRE
61177,SIN NOMBRE,61177,SIN NOMBRE
61179,SIN NOMBRE,61179,SIN NOMBRE
61180,TORRENT DE VILAFRESER,61181,SIN NOMBRE
61181,SIN NOMBRE,61181,SIN NOMBRE
61182,SIN NOMBRE,61182,SIN NOMBRE
61183,SIN NOMBRE,61183,SIN NOMBRE
61187,TORRENT DE LA FERRIOLA,61188,SIN NOMBRE
61188,SIN NOMBRE,61188,SIN NOMBRE
61190,SIN NOMBRE,61190,SIN NOMBRE
61191,SIN NOMBRE,61191,SIN NOMBRE
61192,SIN NOMBRE,61192,SIN NOMBRE
61193,RIU TERRI,61199,SIN NOMBRE
61193,RIU TERRI,61200,SIN NOMBRE
61193,RIU TERRI,61201,SIN NOMBRE
61194,TORRENT DE RIUDELLOTS,61195,SIN NOMBRE
61195,SIN NOMBRE,61195,SIN NOMBRE
61196,TORRENT DE MARMANYA,61197,SIN NOMBRE
61197,SIN NOMBRE,61197,SIN NOMBRE
61199,SIN NOMBRE,61199,SIN NOMBRE
61200,SIN NOMBRE,61200,SIN NOMBRE
61201,SIN NOMBRE,61201,SIN NOMBRE
61203,RIU REVARDIT,61204,SIN NOMBRE
61203,RIU REVARDIT,61205,SIN NOMBRE
61203,RIU REVARDIT,61206,SIN NOMBRE
61203,RIU REVARDIT,61207,SIN NOMBRE
61203,RIU REVARDIT,61208,SIN NOMBRE
61203,RIU REVARDIT,61209,SIN NOMBRE
61203,RIU REVARDIT,61210,SIN NOMBRE
61203,RIU REVARDIT,61211,SIN NOMBRE
61204,SIN NOMBRE,61204,SIN NOMBRE
61205,SIN NOMBRE,61205,SIN NOMBRE
61206,SIN NOMBRE,61206,SIN NOMBRE
61207,SIN NOMBRE,61207,SIN NOMBRE
61208,SIN NOMBRE,61208,SIN NOMBRE
61209,SIN NOMBRE,61209,SIN NOMBRE
61210,SIN NOMBRE,61210,SIN NOMBRE
61211,SIN NOMBRE,61211,SIN NOMBRE
61212,TORRENT COMANELL,61213,SIN NOMBRE
61213,SIN NOMBRE,61213,SIN NOMBRE
61214,RIU GARRUMBERT,61215,SIN NOMBRE
61215,SIN NOMBRE,61215,SIN NOMBRE
61219,RIU REMENÇA,61220,SIN NOMBRE
61220,SIN NOMBRE,61220,SIN NOMBRE
61225,RIU MATAMORS,61227,SIN NOMBRE
61225,RIU MATAMORS,61228,SIN NOMBRE
61227,SIN NOMBRE,61227,SIN NOMBRE
61228,SIN NOMBRE,61228,SIN NOMBRE
61229,RIERA DEL VILAR,61235,SIN NOMBRE
61232,REC DE LA FONT PUDOSA,61233,SIN NOMBRE
61232,REC DE LA FONT PUDOSA,61234,SIN NOMBRE
61233,SIN NOMBRE,61233,SIN NOMBRE
61234,SIN NOMBRE,61234,SIN NOMBRE
61235,SIN NOMBRE,61235,SIN NOMBRE
61236,TORRENT VERMELL,61237,SIN NOMBRE
61237,SIN NOMBRE,61237,SIN NOMBRE
61238,SIN NOMBRE,61238,SIN NOMBRE
61239,TORRENT DE CAN VILAR,61240,SIN NOMBRE
61240,SIN NOMBRE,61240,SIN NOMBRE
61241,SIN NOMBRE,61241,SIN NOMBRE
61242,RIERA DE LA GARRIGA,61244,SIN NOMBRE
61244,SIN NOMBRE,61244,SIN NOMBRE
61245,SIN NOMBRE,61245,SIN NOMBRE
61250,TORRENT DE SARRIA,61251,SIN NOMBRE
61250,TORRENT DE SARRIA,61252,SIN NOMBRE
61251,SIN NOMBRE,61251,SIN NOMBRE
61251,SIN NOMBRE,61252,SIN NOMBRE
61252,SIN NOMBRE,61251,SIN NOMBRE
61252,SIN NOMBRE,61252,SIN NOMBRE
61253,TORRENT DE RIUDELLEQUES,61254,SIN NOMBRE
61253,TORRENT DE RIUDELLEQUES,61260,SIN NOMBRE
61254,SIN NOMBRE,61254,SIN NOMBRE
61255,TORRENT DE CAN COMES,61256,SIN NOMBRE
61256,SIN NOMBRE,61256,SIN NOMBRE
61257,RIEROL DE RIMAU,61258,SIN NOMBRE
61257,RIEROL DE RIMAU,61259,SIN NOMBRE
61258,SIN NOMBRE,61258,SIN NOMBRE
61259,SIN NOMBRE,61259,SIN NOMBRE
61260,SIN NOMBRE,61260,SIN NOMBRE
61261,RIU ONYAR,61269,SIN NOMBRE
61261,RIU ONYAR,61271,SIN NOMBRE
61261,RIU ONYAR,61274,SIN NOMBRE
61261,RIU ONYAR,61287,SIN NOMBRE
61261,RIU ONYAR,61288,SIN NOMBRE
61261,RIU ONYAR,61290,SIN NOMBRE
61261,RIU ONYAR,61316,SIN NOMBRE
61261,RIU ONYAR,61317,SIN NOMBRE
61261,RIU ONYAR,61400,SIN NOMBRE
61261,RIU ONYAR,61404,SIN NOMBRE
61261,RIU ONYAR,61418,SIN NOMBRE
61261,RIU ONYAR,61420,SIN NOMBRE
61262,RIU GALLIGANTS,61263,SIN NOMBRE
61262,RIU GALLIGANTS,61267,SIN NOMBRE
61262,RIU GALLIGANTS,61268,SIN NOMBRE
61263,SIN NOMBRE,61263,SIN NOMBRE
61264,RIERA DE SANT MIQUEL,61266,SIN NOMBRE
61266,SIN NOMBRE,61266,SIN NOMBRE
61267,SIN NOMBRE,61267,SIN NOMBRE
61268,SIN NOMBRE,61268,SIN NOMBRE
61269,SIN NOMBRE,61269,SIN NOMBRE
61271,SIN NOMBRE,61271,SIN NOMBRE
61272,RIERAT,61273,SIN NOMBRE
61273,SIN NOMBRE,61273,SIN NOMBRE
61274,SIN NOMBRE,61274,SIN NOMBRE
61275,RIERA DEL CEIRE,61276,SIN NOMBRE
61275,RIERA DEL CEIRE,61277,SIN NOMBRE
61275,RIERA DEL CEIRE,61278,SIN NOMBRE
61275,RIERA DEL CEIRE,61280,SIN NOMBRE
61275,RIERA DEL CEIRE,61283,SIN NOMBRE
61275,RIERA DEL CEIRE,61284,SIN NOMBRE
61275,RIERA DEL CEIRE,61285,SIN NOMBRE
61276,SIN NOMBRE,61276,SIN NOMBRE
61277,SIN NOMBRE,61277,SIN NOMBRE
61278,SIN NOMBRE,61278,SIN NOMBRE
61278,SIN NOMBRE,61279,SIN NOMBRE
61279,SIN NOMBRE,61279,SIN NOMBRE
61280,SIN NOMBRE,61280,SIN NOMBRE
61280,SIN NOMBRE,61281,SIN NOMBRE
61281,SIN NOMBRE,61281,SIN NOMBRE
61281,SIN NOMBRE,61282,SIN NOMBRE
61282,SIN NOMBRE,61282,SIN NOMBRE
61283,SIN NOMBRE,61283,SIN NOMBRE
61284,SIN NOMBRE,61284,SIN NOMBRE
61285,SIN NOMBRE,61285,SIN NOMBRE
61285,SIN NOMBRE,61286,SIN NOMBRE
61286,SIN NOMBRE,61286,SIN NOMBRE
61287,SIN NOMBRE,61287,SIN NOMBRE
61288,SIN NOMBRE,61288,SIN NOMBRE
61290,SIN NOMBRE,61290,SIN NOMBRE
61291,RIERA DEL CORB,61311,SIN NOMBRE
61291,RIERA DEL CORB,61312,SIN NOMBRE
61291,RIERA DEL CORB,61313,SIN NOMBRE
61291,RIERA DEL CORB,61314,SIN NOMBRE
61293,RIERA DE BUGANTO,61296,SIN NOMBRE
61293,RIERA DE BUGANTO,61301,SIN NOMBRE
61293,RIERA DE BUGANTO,61306,SIN NOMBRE
61293,RIERA DE BUGANTO,61308,SIN NOMBRE
61294,TORRENT DE LA RABASSA,61295,SIN NOMBRE
61295,SIN NOMBRE,61295,SIN NOMBRE
61296,SIN NOMBRE,61296,SIN NOMBRE
61298,RIERA DE PERE VILA,61299,SIN NOMBRE
61299,SIN NOMBRE,61299,SIN NOMBRE
61299,SIN NOMBRE,61300,SIN NOMBRE
61300,SIN NOMBRE,61300,SIN NOMBRE
61301,SIN NOMBRE,61301,SIN NOMBRE
61302,RIERA DE CAL NINO,61303,SIN NOMBRE
61302,RIERA DE CAL NINO,61305,SIN NOMBRE
61303,SIN NOMBRE,61303,SIN NOMBRE
61303,SIN NOMBRE,61304,SIN NOMBRE
61303,SIN NOMBRE,61305,SIN NOMBRE
61304,SIN NOMBRE,61304,SIN NOMBRE
61305,SIN NOMBRE,61303,SIN NOMBRE
61305,SIN NOMBRE,61305,SIN NOMBRE
61306,SIN NOMBRE,61306,SIN NOMBRE
61306,SIN NOMBRE,61307,SIN NOMBRE
61307,SIN NOMBRE,61307,SIN NOMBRE
61308,SIN NOMBRE,61308,SIN NOMBRE
61309,RIU BUGANTO,61310,SIN NOMBRE
61310,SIN NOMBRE,61310,SIN NOMBRE
61311,SIN NOMBRE,61311,SIN NOMBRE
61312,SIN NOMBRE,61312,SIN NOMBRE
61313,SIN NOMBRE,61313,SIN NOMBRE
61314,SIN NOMBRE,61314,SIN NOMBRE
61316,SIN NOMBRE,61316,SIN NOMBRE
61317,SIN NOMBRE,61317,SIN NOMBRE
61318,RIERA DE GOTARRA,61372,SIN NOMBRE
61318,RIERA DE GOTARRA,61374,SIN NOMBRE
61318,RIERA DE GOTARRA,61376,SIN NOMBRE
61320,RIERA DE BENAULA,61326,SIN NOMBRE
61320,RIERA DE BENAULA,61327,SIN NOMBRE
61320,RIERA DE BENAULA,61328,SIN NOMBRE
61320,RIERA DE BENAULA,61336,SIN NOMBRE
61320,RIERA DE BENAULA,61337,SIN NOMBRE
61321,BARRANC DE CAN SOLA,61322,SIN NOMBRE
61322,SIN NOMBRE,61322,SIN NOMBRE
61323,BARRANC DE CAN BOIX,61324,SIN NOMBRE
61324,SIN NOMBRE,61324,SIN NOMBRE
61326,SIN NOMBRE,61326,SIN NOMBRE
61327,SIN NOMBRE,61327,SIN NOMBRE
61328,SIN NOMBRE,61328,SIN NOMBRE
61331,TORRENT DE CAN VIDAL,61332,SIN NOMBRE
61331,TORRENT DE CAN VIDAL,61335,SIN NOMBRE
61332,SIN NOMBRE,61332,SIN NOMBRE
61332,SIN NOMBRE,61333,SIN NOMBRE
61332,SIN NOMBRE,61334,SIN NOMBRE
61332,SIN NOMBRE,61335,SIN NOMBRE
61333,SIN NOMBRE,61333,SIN NOMBRE
61334,SIN NOMBRE,61334,SIN NOMBRE
61335,SIN NOMBRE,61332,SIN NOMBRE
61335,SIN NOMBRE,61335,SIN NOMBRE
61336,SIN NOMBRE,61336,SIN NOMBRE
61337,SIN NOMBRE,61337,SIN NOMBRE
61343,RIERA VERNEDA,61345,SIN NOMBRE
61343,RIERA VERNEDA,61355,SIN NOMBRE
61343,RIERA VERNEDA,61356,SIN NOMBRE
61343,RIERA VERNEDA,61357,SIN NOMBRE
61343,RIERA VERNEDA,61358,SIN NOMBRE
61343,RIERA VERNEDA,61359,SIN NOMBRE
61343,RIERA VERNEDA,61360,SIN NOMBRE
61343,RIERA VERNEDA,61361,SIN NOMBRE
61345,SIN NOMBRE,61345,SIN NOMBRE
61348,RIERA D'EN MERCADER,61349,SIN NOMBRE
61349,SIN NOMBRE,61349,SIN NOMBRE
61350,RIERA VILALLONGA,61351,SIN NOMBRE
61350,RIERA VILALLONGA,61352,SIN NOMBRE
61351,SIN NOMBRE,61351,SIN NOMBRE
61352,SIN NOMBRE,61352,SIN NOMBRE
61352,SIN NOMBRE,61353,SIN NOMBRE
61353,SIN NOMBRE,61353,SIN NOMBRE
61353,SIN NOMBRE,61354,SIN NOMBRE
61354,SIN NOMBRE,61354,SIN NOMBRE
61355,SIN NOMBRE,61355,SIN NOMBRE
61356,SIN NOMBRE,61356,SIN NOMBRE
61357,SIN NOMBRE,61357,SIN NOMBRE
61358,SIN NOMBRE,61358,SIN NOMBRE
61359,SIN NOMBRE,61359,SIN NOMBRE
61360,SIN NOMBRE,61360,SIN NOMBRE
61361,SIN NOMBRE,61361,SIN NOMBRE
61364,RIERA DE BANYALOQUES,61365,SIN NOMBRE
61365,SIN NOMBRE,61365,SIN NOMBRE
61366,RIERA DE RESCLOSA,61367,SIN NOMBRE
61366,RIERA DE RESCLOSA,61368,SIN NOMBRE
61367,SIN NOMBRE,61367,SIN NOMBRE
61368,SIN NOMBRE,61368,SIN NOMBRE
61368,SIN NOMBRE,61369,SIN NOMBRE
61368,SIN NOMBRE,61370,SIN NOMBRE
61369,SIN NOMBRE,61369,SIN NOMBRE
61370,SIN NOMBRE,61370,SIN NOMBRE
61372,SIN NOMBRE,61372,SIN NOMBRE
61374,SIN NOMBRE,61374,SIN NOMBRE
61374,SIN NOMBRE,61375,SIN NOMBRE
61375,SIN NOMBRE,61375,SIN NOMBRE
61376,SIN NOMBRE,61376,SIN NOMBRE
61378,TORRENT DEL GATOSAR,61379,SIN NOMBRE
61379,SIN NOMBRE,61379,SIN NOMBRE
61380,TORRENT DE L'ALZINAR,61381,SIN NOMBRE
61381,SIN NOMBRE,61381,SIN NOMBRE
61382,RIERA DE SANT LLORENÇ,61383,SIN NOMBRE
61383,SIN NOMBRE,61383,SIN NOMBRE
61385,RIERA DE RIUDEVILA,61386,SIN NOMBRE
61386,SIN NOMBRE,61386,SIN NOMBRE
61388,RIU DE BAGASTRA,61389,SIN NOMBRE
61388,RIU DE BAGASTRA,61391,SIN NOMBRE
61388,RIU DE BAGASTRA,61392,SIN NOMBRE
61389,SIN NOMBRE,61389,SIN NOMBRE
61389,SIN NOMBRE,61390,SIN NOMBRE
61390,SIN NOMBRE,61390,SIN NOMBRE
61391,SIN NOMBRE,61391,SIN NOMBRE
61392,SIN NOMBRE,61392,SIN NOMBRE
61393,TORRENT DE CAN TARINET,61395,SIN NOMBRE
61395,SIN NOMBRE,61395,SIN NOMBRE
61397,RIERA DE GREVALOSA,61398,SIN NOMBRE
61397,RIERA DE GREVALOSA,61399,SIN NOMBRE
61398,SIN NOMBRE,61398,SIN NOMBRE
61398,SIN NOMBRE,61399,SIN NOMBRE
61399,SIN NOMBRE,61398,SIN NOMBRE
61399,SIN NOMBRE,61399,SIN NOMBRE
61400,SIN NOMBRE,61400,SIN NOMBRE
61404,SIN NOMBRE,61404,SIN NOMBRE
61405,RIERA DE SANT MARTI,61406,SIN NOMBRE
61405,RIERA DE SANT MARTI,61417,SIN NOMBRE
61406,SIN NOMBRE,61406,SIN NOMBRE
61407,TORRENT DE CAN PLA,61408,SIN NOMBRE
61408,SIN NOMBRE,61408,SIN NOMBRE
61410,SOT DE CAL XACA,61412,SIN NOMBRE
61412,SIN NOMBRE,61412,SIN NOMBRE
61412,SIN NOMBRE,61413,SIN NOMBRE
61413,SIN NOMBRE,61413,SIN NOMBRE
61415,BARRANC DE RIEROLA,61416,SIN NOMBRE
61416,SIN NOMBRE,61416,SIN NOMBRE
61417,SIN NOMBRE,61417,SIN NOMBRE
61418,SIN NOMBRE,61418,SIN NOMBRE
61418,SIN NOMBRE,61419,SIN NOMBRE
61419,SIN NOMBRE,61419,SIN NOMBRE
61420,SIN NOMBRE,61420,SIN NOMBRE
61421,TORRENT DE SANT MARTI,61422,SIN NOMBRE
61421,TORRENT DE SANT MARTI,61427,SIN NOMBRE
61421,TORRENT DE SANT MARTI,61429,SIN NOMBRE
61422,SIN NOMBRE,61422,SIN NOMBRE
61423,RIU ONYAR,61424,SIN NOMBRE
61423,RIU ONYAR,61426,SIN NOMBRE
61424,SIN NOMBRE,61424,SIN NOMBRE
61424,SIN NOMBRE,61425,SIN NOMBRE
61424,SIN NOMBRE,61426,SIN NOMBRE
61425,SIN NOMBRE,61425,SIN NOMBRE
61426,SIN NOMBRE,61424,SIN NOMBRE
61426,SIN NOMBRE,61426,SIN NOMBRE
61427,SIN NOMBRE,61427,SIN NOMBRE
61429,SIN NOMBRE,61429,SIN NOMBRE
61429,SIN NOMBRE,61430,SIN NOMBRE
61430,SIN NOMBRE,61430,SIN NOMBRE
61434,RIERA DE MASROCS,61435,SIN NOMBRE
61434,RIERA DE MASROCS,61438,SIN NOMBRE
61434,RIERA DE MASROCS,61439,SIN NOMBRE
61434,RIERA DE MASROCS,61441,SIN NOMBRE
61434,RIERA DE MASROCS,61442,SIN NOMBRE
61434,RIERA DE MASROCS,61443,SIN NOMBRE
61434,RIERA DE MASROCS,61444,SIN NOMBRE
61435,SIN NOMBRE,61435,SIN NOMBRE
61438,SIN NOMBRE,61438,SIN NOMBRE
61439,SIN NOMBRE,61439,SIN NOMBRE
61439,SIN NOMBRE,61440,SIN NOMBRE
61440,SIN NOMBRE,61440,SIN NOMBRE
61441,SIN NOMBRE,61441,SIN NOMBRE
61442,SIN NOMBRE,61442,SIN NOMBRE
61443,SIN NOMBRE,61443,SIN NOMBRE
61444,SIN NOMBRE,61444,SIN NOMBRE
61448,TORRENT DE GARREP,61449,SIN NOMBRE
61448,TORRENT DE GARREP,61452,SIN NOMBRE
61448,TORRENT DE GARREP,61453,SIN NOMBRE
61448,TORRENT DE GARREP,61454,SIN NOMBRE
61448,TORRENT DE GARREP,61455,SIN NOMBRE
61449,SIN NOMBRE,61449,SIN NOMBRE
61452,SIN NOMBRE,61452,SIN NOMBRE
61453,SIN NOMBRE,61453,SIN NOMBRE
61454,SIN NOMBRE,61454,SIN NOMBRE
61455,SIN NOMBRE,61455,SIN NOMBRE
61456,RIERA DE LLEMENA,61458,SIN NOMBRE
61456,RIERA DE LLEMENA,61459,SIN NOMBRE
61456,RIERA DE LLEMENA,61460,SIN NOMBRE
61456,RIERA DE LLEMENA,61461,SIN NOMBRE
61456,RIERA DE LLEMENA,61462,SIN NOMBRE
61456,RIERA DE LLEMENA,61463,SIN NOMBRE
61456,RIERA DE LLEMENA,61464,SIN NOMBRE
61456,RIERA DE LLEMENA,61467,SIN NOMBRE
61456,RIERA DE LLEMENA,61468,SIN NOMBRE
61456,RIERA DE LLEMENA,61480,SIN NOMBRE
61456,RIERA DE LLEMENA,61481,SIN NOMBRE
61456,RIERA DE LLEMENA,61482,SIN NOMBRE
61456,RIERA DE LLEMENA,61483,SIN NOMBRE
61456,RIERA DE LLEMENA,61484,SIN NOMBRE
61456,RIERA DE LLEMENA,61485,SIN NOMBRE
61456,RIERA DE LLEMENA,61486,SIN NOMBRE
61456,RIERA DE LLEMENA,61487,SIN NOMBRE
61456,RIERA DE LLEMENA,61489,SIN NOMBRE
61456,RIERA DE LLEMENA,61490,SIN NOMBRE
61456,RIERA DE LLEMENA,61491,SIN NOMBRE
61456,RIERA DE LLEMENA,61507,SIN NOMBRE
61456,RIERA DE LLEMENA,61508,SIN NOMBRE
61456,RIERA DE LLEMENA,61510,SIN NOMBRE
61456,RIERA DE LLEMENA,61514,SIN NOMBRE
61456,RIERA DE LLEMENA,61517,SIN NOMBRE
61456,RIERA DE LLEMENA,61525,SIN NOMBRE
61456,RIERA DE LLEMENA,61526,SIN NOMBRE
61456,RIERA DE LLEMENA,61527,SIN NOMBRE
61456,RIERA DE LLEMENA,61528,SIN NOMBRE
61456,RIERA DE LLEMENA,61530,SIN NOMBRE
61456,RIERA DE LLEMENA,61532,SIN NOMBRE
61458,SIN NOMBRE,61458,SIN NOMBRE
61459,SIN NOMBRE,61459,SIN NOMBRE
61460,SIN NOMBRE,61460,SIN NOMBRE
61461,SIN NOMBRE,61461,SIN NOMBRE
61462,SIN NOMBRE,61462,SIN NOMBRE
61463,SIN NOMBRE,61463,SIN NOMBRE
61464,SIN NOMBRE,61464,SIN NOMBRE
61467,SIN NOMBRE,61467,SIN NOMBRE
