"OBJECTID","nom_rio"
28588,"Tram de_( RACO DE LES VALLS )"
28589,"Tram de_( RIU DE MONTSANT )"
28590,"Tram de_( RIU DE MONTSANT )"
28592,"Tram de_( RIU DE MONTSANT )"
28593,"Tram de_( RIU DE MONTSANT )"
28594,"RACO DE LES PINEDES"
28595,"Tram de_( RACO DE LES PINEDES )"
28596,"Tram de_( RIU DE MONTSANT )"
28597,"Tram de_( RIU DE MONTSANT )"
28598,"BARRANC DE LES COVES VOLTADES"
28599,"Tram de_( BARRANC DE LES COVES VOLTADES )"
28601,"Tram de_( BARRANC DE LES COVES VOLTADES )"
28602,"Tram de_( RIU DE MONTSANT )"
28604,"Tram de_( RIU DE MONTSANT )"
28607,"Tram de_( RIU DE MONTSANT )"
28610,"BARRANC DE LES CANYES"
28611,"Tram de_( BARRANC DE LES CANYES )"
28612,"Tram de_( BARRANC DE LES CANYES )"
28613,"Tram de_( BARRANC DE LES CANYES )"
28614,"Tram de_( BARRANC DE LES CANYES )"
28615,"Tram de_( SIN NOMBRE )"
28617,"Tram de_( BARRANC DE LES CANYES )"
28618,"Tram de_( RIU DE MONTSANT )"
28622,"BARRANC DEL BROMET"
28623,"Tram de_( BARRANC DEL BROMET )"
28624,"Tram de_( RIU DE MONTSANT )"
28625,"BARRANC DE LA FALCONERA"
28626,"Tram de_( BARRANC DE LA FALCONERA )"
28627,"BARRANC DELS PELAGS"
28630,"Tram de_( BARRANC DELS PELAGS )"
28633,"BARRANC DE LES FALLES"
28634,"Tram de_( BARRANC DE LES FALLES )"
28636,"BARRANC DE LES PLETES"
28637,"Tram de_( BARRANC DE LES PLETES )"
28639,"BARRANC DE SANT BARTOMEU"
28640,"Tram de_( BARRANC DE SANT BARTOMEU )"
28641,"Tram de_( RIU DE MONTSANT )"
28642,"RIUET DEL TEIX"
28643,"Tram de_( RIUET DEL TEIX )"
28644,"Tram de_( RIUET DEL TEIX )"
28646,"BARRANC DE LES ALZINES"
28647,"Tram de_( BARRANC DE LES ALZINES )"
28649,"RIU DE PRADES"
28650,"Tram de_( RIU DE PRADES )"
28651,"Tram de_( RIU DE PRADES )"
28652,"Tram de_( RIU DE PRADES )"
28653,"Tram de_( SIN NOMBRE )"
28654,"Tram de_( RIU DE PRADES )"
28656,"Tram de_( RIU DE PRADES )"
28658,"BARRANC DELS ENLLOSATS"
28659,"Tram de_( BARRANC DELS ENLLOSATS )"
28660,"Tram de_( BARRANC DELS ENLLOSATS )"
28661,"Tram de_( RIU DE PRADES )"
28662,"Tram de_( RIU DE PRADES )"
28663,"Tram de_( RIU DE PRADES )"
28665,"BARRANC DELS SEGALASSOS"
28666,"Tram de_( BARRANC DELS SEGALASSOS )"
28667,"Tram de_( RIU DE PRADES )"
28668,"BARRANC DE MATARO"
28669,"Tram de_( RIU DE PRADES )"
28672,"Tram de_( RIU DE PRADES )"
28675,"Tram de_( RIU DE PRADES )"
28677,"Tram de_( RIU DE SIURANA )"
28678,"Tram de_( SIN NOMBRE )"
28679,"Tram de_( RIU DE SIURANA )"
28680,"Tram de_( RIU DE SIURANA )"
28681,"BARRANC DE LA SARDANA"
28683,"Tram de_( BARRANC DE LA SARDANA )"
28684,"Tram de_( BARRANC DE LA SARDANA )"
28685,"Tram de_( SIN NOMBRE )"
28686,"BARRANC DELS MASOS"
28687,"Tram de_( BARRANC DELS MASOS )"
28688,"Tram de_( BARRANC DELS MASOS )"
28689,"BARRANC DEL BARRETOT"
28690,"Tram de_( BARRANC DEL BARRETOT )"
28691,"Tram de_( RIU DE SIURANA )"
28692,"RIU DE CORTIELLA"
28693,"Tram de_( RIU DE CORTIELLA )"
28694,"Tram de_( RIU DE CORTIELLA )"
28696,"Tram de_( RIU DE CORTIELLA )"
28697,"Tram de_( RIU DE CORTIELLA )"
28698,"BARRANC DE LES ESCOMELLES"
28699,"Tram de_( BARRANC DE LES ESCOMELLES )"
28700,"Tram de_( RIU DE CORTIELLA )"
28701,"BARRANC DE LA SENTIUS"
28702,"Tram de_( BARRANC DE LA SENTIUS )"
28703,"BARRANC DE LES VALLS"
28704,"Tram de_( BARRANC DE LES VALLS )"
28705,"Tram de_( BARRANC DE LES VALLS )"
28707,"Tram de_( BARRANC DE LES VALLS )"
28708,"Tram de_( RIU DE CORTIELLA )"
28710,"Tram de_( RIU DE CORTIELLA )"
28711,"Tram de_( SIN NOMBRE )"
28712,"BARRANC DE LA GARRANXA"
28713,"Tram de_( BARRANC DE LA GARRANXA )"
28714,"Tram de_( BARRANC DE LA GARRANXA )"
28715,"Tram de_( RIU DE CORTIELLA )"
28717,"Tram de_( RIU DE SIURANA )"
28723,"Tram de_( RIU DE SIURANA )"
28724,"Tram de_( RIU DE SIURANA )"
28725,"Tram de_( SIN NOMBRE )"
28728,"BARRANC DE LES SALAMANQUES"
28729,"Tram de_( BARRANC DE LES SALAMANQUES )"
28730,"Tram de_( RIU DE SIURANA )"
28732,"BARRANC DE SANT BLAI"
28733,"BARRANCO DE LES VINYES"
28734,"Tram de_( BARRANCO DE LES VINYES )"
28735,"Tram de_( SIN NOMBRE )"
28736,"Tram de_( SIN NOMBRE )"
28737,"Tram de_( BARRANC DE SANT BLAI )"
28738,"BARRANCO DEL MAS DEL RACO"
28740,"Tram de_( BARRANCO DEL MAS DEL RACO )"
28741,"Tram de_( BARRANCO DEL MAS DEL RACO )"
28745,"BARRANC DEL MAS D'EN BLEI"
28747,"Tram de_( BARRANC DEL MAS D'EN BLEI )"
28748,"BARRANC DE COMES TORNERES"
28749,"Tram de_( BARRANC DE COMES TORNERES )"
28751,"BARRANC DE LES COMES D'EN MORELL"
28752,"Tram de_( BARRANC DE LES COMES D'EN MORELL )"
28753,"Tram de_( BARRANC DE LES COMES D'EN MORELL )"
28754,"Tram de_( RIU DE SIURANA )"
28755,"RIU D'ARBOLI"
28756,"Tram de_( RIU D'ARBOLI )"
28759,"Tram de_( RIU D'ARBOLI )"
28760,"Tram de_( RIU D'ARBOLI )"
28761,"Tram de_( RIU D'ARBOLI )"
28762,"Tram de_( RIU D'ARBOLI )"
28763,"Tram de_( RIU D'ARBOLI )"
28764,"BARRANC DE LES COMES"
28765,"Tram de_( BARRANC DE LES COMES )"
28766,"Tram de_( RIU DE SIURANA )"
28767,"BARRANC DE LES OBAGUES"
28768,"Tram de_( BARRANC DE LES OBAGUES )"
28769,"Tram de_( SIN NOMBRE )"
28770,"Tram de_( RIU DE SIURANA )"
28771,"BARRANC DE L'ARGENTERA"
28772,"BARRANC DE L'ESTOPINYA"
28773,"Tram de_( BARRANC DE L'ESTOPINYA )"
28776,"Tram de_( BARRANC DE L'ARGENTERA )"
28777,"BARRANC DE L'AUBELLO"
28778,"Tram de_( BARRANC DE L'AUBELLO )"
28779,"BARRANC DE LA SALANCA"
28780,"Tram de_( BARRANC DE LA SALANCA )"
28782,"Tram de_( RIU DE SIURANA )"
28784,"Tram de_( RIU DE SIURANA )"
28785,"Tram de_( RIU DE SIURANA )"
28788,"BARRANC DE LA NOGUERA"
28789,"Tram de_( BARRANC DE LA NOGUERA )"
28790,"RIU DE GORGS"
28791,"Tram de_( RIU DE GORGS )"
28792,"Tram de_( SIN NOMBRE )"
28793,"Tram de_( SIN NOMBRE )"
28794,"RASA DELS DESCARREGADORS"
28795,"Tram de_( RASA DELS DESCARREGADORS )"
28796,"BARRANC DE TALLERASSES"
28797,"Tram de_( BARRANC DE TALLERASSES )"
28798,"BARRANC DE VINARROIG"
28799,"Tram de_( BARRANC DE VINARROIG )"
28800,"Tram de_( RIU DE SIURANA )"
28802,"Tram de_( RIU DE SIURANA )"
28803,"Tram de_( RIU DE SIURANA )"
28804,"Tram de_( RIU DE SIURANA )"
28805,"Tram de_( RIU DE SIURANA )"
28807,"BARRANC DE REC DE BAS"
28808,"Tram de_( BARRANC DE REC DE BAS )"
28810,"Tram de_( BARRANC DE REC DE BAS )"
28811,"Tram de_( SIN NOMBRE )"
28813,"BARRANC DE LES TERRES NOVES"
28814,"Tram de_( BARRANC DE LES TERRES NOVES )"
28815,"Tram de_( BARRANC DE REC DE BAS )"
28816,"BARRANC DELS COMUNS"
28817,"Tram de_( BARRANC DELS COMUNS )"
28818,"Tram de_( SIN NOMBRE )"
28819,"Tram de_( BARRANC DELS COMUNS )"
28820,"Tram de_( SIN NOMBRE )"
28821,"Tram de_( BARRANC DELS COMUNS )"
28822,"BARRANC DE MARGA"
28823,"BARRANC DE LES FEIXES"
28824,"Tram de_( BARRANC DE MARGA )"
28825,"Tram de_( BARRANC DELS COMUNS )"
28826,"Tram de_( SIN NOMBRE )"
28827,"Tram de_( BARRANC DE REC DE BAS )"
28828,"Tram de_( BARRANC DE REC DE BAS )"
28833,"Tram de_( RIO EBRO )"
28835,"BARRANC DE BARBERS"
28836,"Tram de_( BARRANC DE BARBERS )"
28837,"Tram de_( BARRANC DE BARBERS )"
28838,"Tram de_( RIO EBRO )"
28839,"Tram de_( SIN NOMBRE )"
28840,"BARRANC DE L'AIGUA"
28841,"Tram de_( BARRANC DE L'AIGUA )"
28842,"VALL DE GORRAPTES"
28843,"BARRANC DE VINEBRE"
28844,"Tram de_( BARRANC DE VINEBRE )"
28845,"Tram de_( BARRANC DE VINEBRE )"
28846,"BARRANC DE LA TORRE"
28847,"VALL DELS PRATS"
28849,"Tram de_( VALL DELS PRATS )"
28851,"Tram de_( BARRANC DE LA TORRE )"
28852,"Tram de_( BARRANC DE LA TORRE )"
28853,"Tram de_( BARRANC DE LA TORRE )"
28855,"BARRANC DE LA TORRE II"
28856,"Tram de_( BARRANC DE LA TORRE II )"
28857,"BARRANC DELS TOSSALS"
28858,"Tram de_( BARRANC DELS TOSSALS )"
28859,"VALLETA DE PIRO"
28860,"Tram de_( VALLETA DE PIRO )"
28861,"Tram de_( BARRANC DE LA TORRE )"
28862,"BARRANC DELS COLLS"
28863,"Tram de_( BARRANC DELS COLLS )"
28864,"Tram de_( BARRANC DE LA TORRE )"
28865,"Tram de_( VALL DE GORRAPTES )"
28866,"Tram de_( VALL DE GORRAPTES )"
28867,"Tram de_( VALL DE GORRAPTES )"
28868,"Tram de_( VALL DE GORRAPTES )"
28869,"Tram de_( VALL DE GORRAPTES )"
28870,"Tram de_( VALL DE GORRAPTES )"
28871,"BARRANC DEL TOLL DEL L'ESTRET"
28873,"Tram de_( BARRANC DEL TOLL DEL L'ESTRET )"
28874,"BARRANC DE SISQUELLES"
28875,"Tram de_( BARRANC DE SISQUELLES )"
28876,"Tram de_( BARRANC DE SISQUELLES )"
28877,"Tram de_( BARRANC DE SISQUELLES )"
28878,"RACO DEL REGUERS"
28881,"Tram de_( BARRANC DEL TOLL DEL L'ESTRET )"
28884,"Tram de_( BARRANC DEL TOLL DEL L'ESTRET )"
28885,"Tram de_( BARRANC DEL TOLL DEL L'ESTRET )"
28886,"Tram de_( SIN NOMBRE )"
28887,"VALL DE LES OLIVERES"
28888,"BARRANC DELS MONTBLANQUETS"
28889,"Tram de_( BARRANC DELS MONTBLANQUETS )"
28890,"Tram de_( VALL DE LES OLIVERES )"
28891,"BARRANC DELS SORDS"
28892,"Tram de_( BARRANC DELS SORDS )"
28893,"Tram de_( BARRANC DELS SORDS )"
28894,"Tram de_( VALL DE GORRAPTES )"
28895,"Tram de_( VALL DE GORRAPTES )"
28897,"Tram de_( VALL DE GORRAPTES )"
28898,"Tram de_( RIO EBRO )"
28899,"Tram de_( RIO EBRO )"
28900,"BARRANC DEL FORN TEULER"
28902,"Tram de_( BARRANC DEL FORN TEULER )"
28903,"Tram de_( SIN NOMBRE )"
28904,"Tram de_( SIN NOMBRE )"
28905,"Tram de_( BARRANC DEL FORN TEULER )"
28906,"BARRANC DE XARCUMS"
28907,"Tram de_( BARRANC DE XARCUMS )"
28908,"BARRANC FONDO"
28909,"BARRANC DEL CANYERETS"
28910,"Tram de_( BARRANC DEL CANYERETS )"
28911,"Tram de_( BARRANC FONDO )"
28913,"Tram de_( BARRANC DEL FORN TEULER )"
28914,"Tram de_( BARRANC DEL FORN TEULER )"
28915,"Tram de_( BARRANC DEL FORN TEULER )"
28916,"Tram de_( BARRANC DEL FORN TEULER )"
28917,"Tram de_( BARRANC DEL FORN TEULER )"
28918,"Tram de_( BARRANC DEL FORN TEULER )"
28919,"Tram de_( SIN NOMBRE )"
28920,"BARRANC DE LA GALA"
28921,"Tram de_( BARRANC DE LA GALA )"
28923,"BARRANC DE VALL DE RAMS"
28924,"Tram de_( BARRANC DE VALL DE RAMS )"
28925,"Tram de_( BARRANC DE VALL DE RAMS )"
28926,"Tram de_( BARRANC DE VALL DE RAMS )"
28927,"BARRANC DE FONTXINXELA"
28928,"Tram de_( BARRANC DE FONTXINXELA )"
28929,"BARRANC DE LA PEIXERA"
28930,"Tram de_( BARRANC DE LA PEIXERA )"
28931,"VALL DE POTXOS"
28932,"Tram de_( VALL DE POTXOS )"
28933,"VALL DE SOCARRAT"
28934,"Tram de_( VALL DE SOCARRAT )"
28935,"Tram de_( SIN NOMBRE )"
28936,"Tram de_( SIN NOMBRE )"
28937,"Tram de_( RIO EBRO )"
28938,"Tram de_( RIO EBRO )"
28940,"VALLETA DE CASTELONS"
28941,"VALL DE MINGALIS"
28942,"Tram de_( VALL DE MINGALIS )"
28943,"Tram de_( VALL DE MINGALIS )"
28944,"Tram de_( VALL DE MINGALIS )"
28945,"Tram de_( VALLETA DE CASTELONS )"
28946,"Tram de_( VALLETA DE CASTELONS )"
28947,"RIU DE LA CANA"
28948,"Tram de_( RIU DE LA CANA )"
28949,"Tram de_( RIU DE LA CANA )"
28950,"Tram de_( RIU DE LA CANA )"
28951,"Tram de_( RIU DE LA CANA )"
28952,"Tram de_( RIU DE LA CANA )"
28953,"Tram de_( RIU DE LA CANA )"
28955,"Tram de_( RIU DE LA CANA )"
28956,"Tram de_( RIU DE LA CANA )"
28957,"BARRANC D'ABELLAR"
28958,"Tram de_( BARRANC D'ABELLAR )"
28959,"Tram de_( RIU DE LA CANA )"
28960,"Tram de_( SIN NOMBRE )"
28961,"VALL DE BOVERA"
28964,"Tram de_( VALL DE BOVERA )"
28965,"Tram de_( VALL DE BOVERA )"
28966,"Tram de_( VALL DE BOVERA )"
28967,"Tram de_( SIN NOMBRE )"
28968,"Tram de_( VALL DE BOVERA )"
28969,"Tram de_( SIN NOMBRE )"
28970,"Tram de_( VALL DE BOVERA )"
28971,"Tram de_( SIN NOMBRE )"
28972,"Tram de_( VALL DE BOVERA )"
28973,"Tram de_( VALL DE BOVERA )"
28974,"Tram de_( VALL DE BOVERA )"
28975,"Tram de_( VALL DE BOVERA )"
28976,"Tram de_( VALL DE BOVERA )"
28977,"Tram de_( VALL DE BOVERA )"
28978,"Tram de_( VALL DE BOVERA )"
28979,"Tram de_( VALL DE BOVERA )"
28980,"Tram de_( RIU DE LA CANA )"
28981,"Tram de_( RIU DE LA CANA )"
28982,"Tram de_( RIU DE LA CANA )"
28983,"Tram de_( RIU DE LA CANA )"
28984,"Tram de_( RIU DE LA CANA )"
28985,"Tram de_( RIU DE LA CANA )"
28986,"BARRANC DEL RACO DELS JUNCS"
28987,"Tram de_( BARRANC DEL RACO DELS JUNCS )"
28988,"Tram de_( RIU DE LA CANA )"
28989,"Tram de_( RIU DE LA CANA )"
28990,"Tram de_( RIU DE LA CANA )"
28991,"Tram de_( RIU DE LA CANA )"
28993,"Tram de_( RIO EBRO )"
28994,"Tram de_( RIO EBRO )"
28995,"VALL DE SANT JOAN"
28996,"Tram de_( VALL DE SANT JOAN )"
28997,"Tram de_( VALL DE SANT JOAN )"
28999,"Tram de_( VALL DE SANT JOAN )"
29000,"BARRANC DE LES VEREMUSSES"
29001,"Tram de_( BARRANC DE LES VEREMUSSES )"
29002,"Tram de_( VALL DE SANT JOAN )"
29003,"BARRANC DE VALLFENOSA"
29004,"Tram de_( BARRANC DE VALLFENOSA )"
29005,"Tram de_( BARRANC DE VALLFENOSA )"
29006,"Tram de_( BARRANC DE VALLFENOSA )"
29007,"Tram de_( BARRANC DE VALLFENOSA )"
29008,"Tram de_( BARRANC DE VALLFENOSA )"
29009,"Tram de_( VALL DE SANT JOAN )"
29010,"Tram de_( VALL DE SANT JOAN )"
29011,"VALL MAJOR"
29014,"Tram de_( VALL MAJOR )"
29016,"LA VALLETA"
29017,"Tram de_( LA VALLETA )"
29018,"Tram de_( LA VALLETA )"
29019,"Tram de_( VALL MAJOR )"
29020,"Tram de_( SIN NOMBRE )"
29021,"Tram de_( VALL MAJOR )"
29022,"Tram de_( VALL MAJOR )"
29023,"Tram de_( SIN NOMBRE )"
29024,"Tram de_( SIN NOMBRE )"
29025,"VALL DE LLACUNES"
29026,"Tram de_( VALL DE LLACUNES )"
29027,"Tram de_( VALL DE LLACUNES )"
29028,"Tram de_( VALL MAJOR )"
29029,"Tram de_( VALL MAJOR )"
29030,"VALL DELS AUBACS"
29031,"Tram de_( VALL DELS AUBACS )"
29032,"VALL DELS HORTS"
29033,"Tram de_( VALL DELS HORTS )"
29034,"Tram de_( VALL DELS HORTS )"
29035,"Tram de_( VALL DELS HORTS )"
29037,"VALL DE LES COMETES"
29038,"Tram de_( VALL DE LES COMETES )"
29040,"Tram de_( VALL DELS HORTS )"
29041,"Tram de_( VALL DELS HORTS )"
29043,"VALL MAJOR O DELS HORTS"
29045,"Tram de_( VALL MAJOR O DELS HORTS )"
29046,"Tram de_( VALL MAJOR O DELS HORTS )"
29047,"Tram de_( SIN NOMBRE )"
29048,"VALL DE LES BOVEROLES"
29049,"Tram de_( VALL DE LES BOVEROLES )"
29050,"Tram de_( VALL DE SANT JOAN )"
29051,"Tram de_( VALL DE SANT JOAN )"
29052,"Tram de_( SIN NOMBRE )"
29053,"Tram de_( SIN NOMBRE )"
29054,"Tram de_( VALL DE SANT JOAN )"
29055,"Tram de_( VALL DE SANT JOAN )"
29056,"Tram de_( VALL DE SANT JOAN )"
29057,"Tram de_( VALL DE SANT JOAN )"
29058,"VALL DE MIARNAU"
29059,"Tram de_( VALL DE MIARNAU )"
29061,"Tram de_( VALL DE SANT JOAN )"
29062,"BARRANC DE MOSSELLO"
29063,"Tram de_( BARRANC DE MOSSELLO )"
29064,"Tram de_( SIN NOMBRE )"
29065,"Tram de_( SIN NOMBRE )"
29066,"Tram de_( SIN NOMBRE )"
29067,"Tram de_( SIN NOMBRE )"
29068,"Tram de_( RIO EBRO )"
29069,"Tram de_( RIO EBRO )"
29070,"BARRANC DE MAIALS"
29072,"BARRANC D'ALMATRET"
29073,"Tram de_( BARRANC D'ALMATRET )"
29074,"BARRANC DE LES DEVESES"
29075,"Tram de_( BARRANC DE LES DEVESES )"
29076,"Tram de_( BARRANC DE LES DEVESES )"
29077,"Tram de_( BARRANC DE LES DEVESES )"
29078,"Tram de_( BARRANC D'ALMATRET )"
29079,"Tram de_( BARRANC D'ALMATRET )"
29080,"Tram de_( BARRANC DE MAIALS )"
29084,"Tram de_( BARRANC DE MAIALS )"
29085,"Tram de_( BARRANC DE MAIALS )"
29086,"VALL DE SANT JOAN"
29087,"Tram de_( VALL DE SANT JOAN )"
29088,"BARRANC DE LA MINA"
29089,"Tram de_( BARRANC DE LA MINA )"
29090,"BARRANC DE LES VALLS"
29091,"Tram de_( BARRANC DE LES VALLS )"
29093,"Tram de_( BARRANC DE LA MINA )"
29094,"BARRANC DE LES ANIMES"
29095,"Tram de_( BARRANC DE LES ANIMES )"
29096,"Tram de_( BARRANC DE LES ANIMES )"
29097,"Tram de_( BARRANC DE LA MINA )"
29098,"Tram de_( VALL DE SANT JOAN )"
29099,"Tram de_( VALL DE SANT JOAN )"
29100,"Tram de_( VALL DE SANT JOAN )"
29101,"Tram de_( BARRANC DE MAIALS )"
29102,"Tram de_( RIO EBRO )"
29103,"Tram de_( RIO EBRO )"
29106,"Tram de_( RIO EBRO )"
29107,"VALL DE LES MODORRES"
29108,"Tram de_( VALL DE LES MODORRES )"
29109,"Tram de_( SIN NOMBRE )"
29110,"Tram de_( VALL DE LES MODORRES )"
29112,"Tram de_( VALL DE LES MODORRES )"
29113,"Tram de_( VALL DE LES MODORRES )"
29114,"Tram de_( SIN NOMBRE )"
29115,"Tram de_( SIN NOMBRE )"
29116,"Tram de_( RIO EBRO )"
29117,"Tram de_( RIO EBRO )"
29118,"Tram de_( RIO EBRO )"
29119,"Tram de_( RIO EBRO )"
29120,"Tram de_( RIO EBRO )"
29121,"Tram de_( RIO EBRO )"
29123,"BARRANC DE VALL PLANES"
29124,"Tram de_( BARRANC DE VALL PLANES )"
29125,"Tram de_( BARRANC DE VALL PLANES )"
29126,"Tram de_( RIO EBRO )"
29127,"VALL SALADA"
29128,"Tram de_( VALL SALADA )"
29129,"RIERA DE VALL MORTA"
29130,"Tram de_( RIERA DE VALL MORTA )"
29131,"Tram de_( RIERA DE VALL MORTA )"
29132,"Tram de_( RIERA DE VALL MORTA )"
29133,"BARRANC DE SANT FRANCESC"
29134,"BARRANC DELS OSSOS"
29135,"Tram de_( BARRANC DELS OSSOS )"
29136,"VALL DE FRANXO"
29137,"Tram de_( VALL DE FRANXO )"
29138,"Tram de_( SIN NOMBRE )"
29139,"Tram de_( BARRANC DE SANT FRANCESC )"
29140,"Tram de_( BARRANC DE SANT FRANCESC )"
29141,"VALL DELS TOSSALETS"
29142,"Tram de_( VALL DELS TOSSALETS )"
29143,"Tram de_( VALL DELS TOSSALETS )"
29144,"Tram de_( VALL DELS TOSSALETS )"
29145,"Tram de_( VALL DELS TOSSALETS )"
29147,"Tram de_( VALL DELS TOSSALETS )"
29148,"Tram de_( BARRANC DE SANT FRANCESC )"
29149,"Tram de_( BARRANC DE SANT FRANCESC )"
29150,"BARRANC DE LA SESCA"
29151,"Tram de_( BARRANC DE LA SESCA )"
29152,"Tram de_( BARRANC DE SANT FRANCESC )"
29153,"BARRANC DE BASTALLERS"
29154,"Tram de_( BARRANC DE BASTALLERS )"
29155,"Tram de_( BARRANC DE SANT FRANCESC )"
29156,"BARRANC DE BINGAUBO"
29157,"Tram de_( BARRANC DE BINGAUBO )"
29158,"Tram de_( SIN NOMBRE )"
29159,"Tram de_( SIN NOMBRE )"
29163,"Tram de_( RIO EBRO )"
29164,"BARRANC DE VALL MOLLA"
29165,"Tram de_( BARRANC DE VALL MOLLA )"
29166,"Tram de_( BARRANC DE VALL MOLLA )"
29167,"Tram de_( BARRANC DE VALL MOLLA )"
29168,"Tram de_( BARRANC DE VALL MOLLA )"
29169,"RIERA DE SANT PAU"
29170,"Tram de_( RIERA DE SANT PAU )"
29171,"Tram de_( RIERA DE SANT PAU )"
29172,"Tram de_( RIERA DE SANT PAU )"
29173,"BARRANC DELS ANYERS"
29174,"Tram de_( BARRANC DELS ANYERS )"
29175,"BARRANC DE VOZAVALL"
29176,"Tram de_( BARRANC DE VOZAVALL )"
29177,"Tram de_( BARRANC DE VOZAVALL )"
29178,"Tram de_( SIN NOMBRE )"
29180,"BARRANC DE BERRUS"
29181,"Tram de_( BARRANC DE BERRUS )"
29182,"Tram de_( BARRANC DE BERRUS )"
29183,"Tram de_( BARRANC DE BERRUS )"
29184,"BARRANC DE VALLPLANA"
29185,"Tram de_( BARRANC DE VALLPLANA )"
29186,"Tram de_( BARRANC DE BERRUS )"
29187,"BARRANC DE VALLPLANA"
29188,"Tram de_( BARRANC DE VALLPLANA )"
29189,"BARRANC DE LES DEVESES"
29190,"Tram de_( BARRANC DE LES DEVESES )"
29191,"Tram de_( BARRANC DE BERRUS )"
29193,"BARRANC DE LES COMES"
29194,"Tram de_( BARRANC DE LES COMES )"
29195,"Tram de_( BARRANC DE LES COMES )"
29196,"Tram de_( BARRANC DE BERRUS )"
29200,"Tram de_( BARRANC DE VOZAVALL )"
29201,"Tram de_( BARRANC DE VOZAVALL )"
29202,"Tram de_( BARRANC DE VOZAVALL )"
29203,"Tram de_( SIN NOMBRE )"
29204,"Tram de_( SIN NOMBRE )"
29205,"Tram de_( BARRANC DE VOZAVALL )"
29206,"Tram de_( BARRANC DE VOZAVALL )"
29207,"BARRANC DEL RACO DE LLENGUADERES"
29208,"Tram de_( BARRANC DEL RACO DE LLENGUADERES )"
29209,"Tram de_( BARRANC DE VOZAVALL )"
29211,"Tram de_( BARRANC DE VOZAVALL )"
29212,"Tram de_( BARRANC DE VOZAVALL )"
29213,"Tram de_( BARRANC DE VOZAVALL )"
29215,"Tram de_( BARRANC DE VOZAVALL )"
29216,"Tram de_( BARRANC DE VOZAVALL )"
29218,"Tram de_( BARRANC DE VOZAVALL )"
29219,"BARRANC DE COLL"
29220,"Tram de_( BARRANC DE COLL )"
29221,"Tram de_( BARRANC DE VOZAVALL )"
29224,"BARRANC DE ROSILLA"
29226,"Tram de_( BARRANC DE ROSILLA )"
29233,"Tram de_( BARRANC DE VOZAVALL )"
29234,"Tram de_( BARRANC DE VOZAVALL )"
29235,"BARRANC DE LA VALL DE BUS"
29236,"Tram de_( BARRANC DE LA VALL DE BUS )"
29237,"Tram de_( BARRANC DE LA VALL DE BUS )"
29239,"RIO MATARRAÑA"
29241,"Tram de_( RIO MATARRAÑA )"
29242,"Tram de_( SIN NOMBRE )"
29243,"Tram de_( SIN NOMBRE )"
29244,"Tram de_( SIN NOMBRE )"
29245,"Tram de_( SIN NOMBRE )"
29246,"Tram de_( SIN NOMBRE )"
29248,"BARRANC DE VALLIVES"
29250,"BARRANC DEL ROIG"
29251,"Tram de_( BARRANC DEL ROIG )"
29253,"Tram de_( BARRANC DE VALLIVES )"
29254,"Tram de_( BARRANC DE VALLIVES )"
29256,"VALL DE ROURE GROS"
29257,"Tram de_( VALL DE ROURE GROS )"
29259,"BARRANC DE LO MASSALUCA"
29260,"Tram de_( BARRANC DE LO MASSALUCA )"
29262,"Tram de_( BARRANC DE LO MASSALUCA )"
29263,"BARRANC DE CANUT"
29264,"Tram de_( BARRANC DE CANUT )"
29265,"Tram de_( BARRANC DE CANUT )"
29266,"Tram de_( BARRANC DE LO MASSALUCA )"
29279,"VALL MAJOR O DE BATEA"
29301,"Tram de_( SIN NOMBRE )"
29303,"BARRANC DE MOSSEN PERE O DE LA VENTA DE SANT JOAN"
29304,"Tram de_( BARRANC DE MOSSEN PERE O DE LA VENTA DE SANT JOAN )"
29317,"Tram de_( VALL MAJOR O DE BATEA )"
29320,"VALL DEL PI O DE LES PAUMERES"
29321,"Tram de_( VALL DEL PI O DE LES PAUMERES )"
29329,"Tram de_( VALL MAJOR O DE BATEA )"
29352,"RIO D'ALGARS"
29390,"VALL DE LA MASCAROS"
29391,"Tram de_( VALL DE LA MASCAROS )"
29396,"BARRANC DE VALL DE BALAGUER"
29397,"Tram de_( BARRANC DE VALL DE BALAGUER )"
29405,"BARRANC DE SANT JOAN"
29408,"Tram de_( BARRANC DE SANT JOAN )"
29409,"Tram de_( BARRANC DE SANT JOAN )"
29410,"Tram de_( BARRANC DE SANT JOAN )"
29411,"Tram de_( RIO D'ALGARS )"
29414,"Tram de_( SIN NOMBRE )"
29425,"BARRANC DEL BASSO"
29426,"Tram de_( BARRANC DEL BASSO )"
29454,"BARRANC DE VALL DE BOT"
29455,"Tram de_( BARRANC DE VALL DE BOT )"
29459,"BARRANCO DE LA VALL DE INFERN"
29460,"Tram de_( BARRANCO DE LA VALL DE INFERN )"
29461,"Tram de_( RIO D'ALGARS )"
29468,"BARRANC DE VILANS"
29469,"Tram de_( BARRANC DE VILANS )"
29474,"RIU DELS ESTRETS"
29475,"Tram de_( RIU DELS ESTRETS )"
29476,"Tram de_( RIU DELS ESTRETS )"
29477,"BARRANCO GROS"
29478,"Tram de_( BARRANCO GROS )"
29479,"Tram de_( BARRANCO GROS )"
29480,"Tram de_( RIU DELS ESTRETS )"
29481,"Tram de_( RIU DELS ESTRETS )"
29482,"BARRANC DE FRANXO"
29483,"Tram de_( BARRANC DE FRANXO )"
